what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.ui.views,3.6.0.v20110928-1505,"org.eclipse.ui.views",1595301515920
started,bundle,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"org.eclipse.ui.workbench",1595301515921
started,bundle,org.eclipse.ui.workbench.texteditor,3.7.0.v20110928-1504,"org.eclipse.ui.workbench.texteditor",1595301515921
started,bundle,org.eclipse.update.configurator,3.3.100.v20100512,"org.eclipse.update.configurator",1595301515921
started,bundle,org.eclipse.update.core,3.2.500.v20110330,"org.eclipse.update.core",1595301515922
started,bundle,org.eclipse.update.scheduler,3.2.300.v20100512,"org.eclipse.update.scheduler",1595301515922
started,bundle,com.altera.sbtgui.integration,13.13.0.132,"com.altera.sbtgui.integration",1595301515923
started,bundle,com.altera.sbtgui.launch,13.13.0.132,"com.altera.sbtgui.launch",1595301515923
started,bundle,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project",1595301515924
started,bundle,com.altera.sbtgui.ui,13.13.0.132,"com.altera.sbtgui.ui",1595301515924
started,bundle,com.altera.systemconsole,13.13.0.132,"com.altera.systemconsole",1595301515924
started,bundle,com.altera.systemconsole.designs.plugin,13.13.0.132,"com.altera.systemconsole.designs.plugin",1595301515924
started,bundle,com.altera.utilities,13.13.0.132,"com.altera.utilities",1595301515925
os,sysinfo,,,"win32",1595301515927
arch,sysinfo,,,"x86",1595301515927
ws,sysinfo,,,"win32",1595301515927
locale,sysinfo,,,"en_US",1595301515927
processors,sysinfo,,,"4",1595301515927
java.runtime.name,sysinfo,,,"Java(TM) SE Runtime Environment",1595301515927
java.runtime.version,sysinfo,,,"1.6.0_23-b05",1595301515927
java.specification.name,sysinfo,,,"Java Platform API Specification",1595301515927
java.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1595301515927
java.specification.version,sysinfo,,,"1.6",1595301515927
java.vendor,sysinfo,,,"Sun Microsystems Inc.",1595301515927
java.version,sysinfo,,,"1.6.0_23",1595301515927
java.vm.info,sysinfo,,,"mixed mode",1595301515927
java.vm.name,sysinfo,,,"Java HotSpot(TM) Client VM",1595301515927
java.vm.specification.name,sysinfo,,,"Java Virtual Machine Specification",1595301515927
java.vm.specification.vendor,sysinfo,,,"Sun Microsystems Inc.",1595301515927
java.vm.specification.version,sysinfo,,,"1.0",1595301515927
java.vm.vendor,sysinfo,,,"Sun Microsystems Inc.",1595301515927
java.vm.version,sysinfo,,,"19.0-b09",1595301515927
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301518424
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301519539
started,bundle,com.altera.sbtgui.core,13.13.0.132,"com.altera.sbtgui.core",1595301527546
opened,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1595301527659
started,bundle,org.eclipse.debug.ui,3.7.102.v20111129-1423_r372,"org.eclipse.debug.ui",1595301527904
started,bundle,org.eclipse.cdt.dsf,2.2.0.201202111925,"org.eclipse.cdt.dsf",1595301527910
started,bundle,org.eclipse.cdt.dsf.gdb,4.0.2.201202111925,"org.eclipse.cdt.dsf.gdb",1595301527912
started,bundle,org.eclipse.cdt.dsf.gdb.ui,2.2.1.201202111925,"org.eclipse.cdt.dsf.gdb.ui",1595301527914
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301528995
started,bundle,org.eclipse.linuxtools.cdt.autotools.core,1.0.2.201202152032,"org.eclipse.linuxtools.cdt.autotools.core",1595301569047
started,bundle,org.eclipse.core.variables,3.2.500.v20110928-1503,"org.eclipse.core.variables",1595301569100
started,bundle,org.eclipse.cdt.managedbuilder.gnu.ui,8.0.2.201202111925,"org.eclipse.cdt.managedbuilder.gnu.ui",1595301571091
started,bundle,org.eclipse.cdt.msw.build,1.0.0.201202111925,"org.eclipse.cdt.msw.build",1595301579519
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301600466
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1595301626751
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595301626776
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595301626862
started,bundle,org.eclipse.cdt.codan.ui,2.0.1.201202111925,"org.eclipse.cdt.codan.ui",1595301627317
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595301630658
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595301642322
started,bundle,org.eclipse.cdt.debug.core,7.1.0.201202111925,"org.eclipse.cdt.debug.core",1595301669826
started,bundle,org.eclipse.cdt.debug.ui,7.1.2.201202111925,"org.eclipse.cdt.debug.ui",1595301669833
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301674581
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301680311
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301680333
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301706106
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301706122
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301708982
started,bundle,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin",1595301722632
executed,command,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1595301722634
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301722909
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301744358
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595301747792
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301748089
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301753331
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301775730
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301796327
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301808006
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301839702
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301842509
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301945065
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595301945143
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302041970
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302045229
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302202848
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302205250
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302208916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302208934
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302214485
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302214503
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302216665
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595302225652
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302225953
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302230838
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302235587
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302239879
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.cleanAction",1595302239886
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302240187
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302241215
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302241510
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302243928
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1595302255781
started,bundle,org.eclipse.cdt.codan.checkers.ui,1.0.0.201202111925,"org.eclipse.cdt.codan.checkers.ui",1595302257222
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595302268329
started,bundle,org.eclipse.compare,3.5.202.R37x_v20111109-0800,"org.eclipse.compare",1595302268737
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302270629
closed,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302276407
started,bundle,org.eclipse.cdt.mylyn.ui,3.6.0.v20110608-1400,"org.eclipse.cdt.mylyn.ui",1595302276425
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302276466
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1595302276484
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1595302276484
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302279702
error,log,,,"Internal Error",1595302283534
error,log,,,"Problems encountered while deleting resources.",1595302283537
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302289757
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1595302289767
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1595302289767
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302293108
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302294760
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110928-1453,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1595302294766
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.delete",1595302294766
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302302018
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302361889
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302369883
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302369943
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302376747
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302379293
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302379311
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302402965
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302402979
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302406629
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595302410525
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302410821
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302415818
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1595302422949
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302423169
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302423247
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1595302425640
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302425805
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1595302427158
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595302428971
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302429141
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595302441588
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302441882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302447014
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302453197
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302482267
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1595302484051
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595302490398
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302490694
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302495706
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302502642
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302535879
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302544325
started,bundle,org.eclipse.core.databinding,1.4.0.I20110111-0800,"org.eclipse.core.databinding",1595302559836
started,bundle,org.eclipse.core.databinding.property,1.4.0.I20110222-0800,"org.eclipse.core.databinding.property",1595302559848
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1595302560053
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302582039
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.properties",1595302582053
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302583834
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302611476
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595302613225
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302620687
activated,view,org.eclipse.ui.console,3.5.100.v20111007_r372,"org.eclipse.ui.console.ConsoleView",1595302620780
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302642483
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1595302642493
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595302643563
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302655753
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302664008
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.file.properties",1595302664036
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302665022
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302739843
executed,command,com.altera.sbtgui.project,13.13.0.132,"com.altera.sbtgui.project.commands.bspEditor",1595302743603
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302743877
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302791716
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595302795910
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302796209
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302819003
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302827483
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302831952
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595302831978
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595302901820
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302902116
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302914621
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1595302917543
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302919778
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302921987
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302924051
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302925462
started,bundle,org.eclipse.ui.externaltools,3.2.0.v20111007_r372,"org.eclipse.ui.externaltools",1595302941484
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595302948039
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302954562
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302959662
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302962504
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302966016
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302966036
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302971153
started,bundle,org.eclipse.cdt.launch,7.0.0.201202111925,"org.eclipse.cdt.launch",1595302972768
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302972815
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302975128
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302980882
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302984615
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595302988897
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303019557
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595303041955
executed,command,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.edit.opendecl",1595303043686
opened,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595303043742
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595303043805
activated,view,org.eclipse.ui.navigator.resources,3.4.300.v20110928-1505,"org.eclipse.ui.navigator.ProjectExplorer",1595303070290
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595303070504
executed,command,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.project.buildProject",1595303293494
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303293787
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303298817
activated,view,org.eclipse.ui.ide,3.7.0.v20110928-1505,"org.eclipse.ui.views.ProblemView",1595303303096
activated,editor,org.eclipse.cdt.ui,5.3.2.201202111925,"org.eclipse.cdt.ui.editor.CEditor",1595303303257
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303319055
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303320518
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303327934
error,log,,,"No Byte Stream Services found for Nios II Console View",1595303327958
started,bundle,org.eclipse.cdt.debug.mi.ui,6.1.1.201202111925,"org.eclipse.cdt.debug.mi.ui",1595303328102
started,bundle,org.eclipse.cdt.debug.mi.core,7.1.1.201202111925,"org.eclipse.cdt.debug.mi.core",1595303328113
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303331976
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303391261
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303435408
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303451090
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303456999
executed,command,org.eclipse.ui,3.7.0.v20110928-1505,"org.eclipse.ui.edit.paste",1595303464871
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303469984
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303471474
error,log,,,"No Byte Stream Services found for Nios II Console View",1595303478536
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303519487
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303519704
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303526409
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303684265
error,log,,,"No Byte Stream Services found for Nios II Console View",1595303692323
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 2, no processors found",1595303694471
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/c/Users/armst/Desktop/Verilog-Projects/V21_NIOS_BLINK/software/nios_led/nios_led.elf] return code: 2, no processors found",1595303697169
error,log,,,"Downloading ELF Process failed",1595303697172
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303697201
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303703322
executed,command,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1595303710857
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303711135
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303721803
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303723962
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303763322
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303765814
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303800968
error,log,,,"No Byte Stream Services found for Nios II Console View",1595303809104
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --stop] return code: 2, no processors found",1595303811228
error,log,,,"Failed Executing: [nios2-download, '--cable=USB-Blaster on localhost [USB-0]', --device=1, --instance=0, --go, /cygdrive/c/Users/armst/Desktop/Verilog-Projects/V21_NIOS_BLINK/software/nios_led/nios_led.elf] return code: 2, no processors found",1595303813914
error,log,,,"Downloading ELF Process failed",1595303813916
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303813930
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303815945
executed,command,com.altera.sbtgui.flash.plugin,13.13.0.132,"com.altera.sbtgui.flash.plugin.commands.flashCommand",1595303819412
deactivated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303819689
activated,workbench,org.eclipse.ui.workbench,3.7.1.v20120104-1859,"",1595303831894
